"","Table 2#4#4U# Price Indexes for Personal Consumption Expenditure","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208","F209","F210","F211","F212","F213","F214","F215","F216","F217","F218","F219"
"373","364","  PCE food and energy","DPFERG3",14.753,14.766,14.747,14.736,14.7,14.728,14.742,14.751,14.787,14.848,14.809,14.813,14.78,14.765,14.799,14.932,14.926,14.926,14.958,14.994,14.997,15.037,15.119,15.141,15.138,15.15,15.102,15.01,14.985,14.949,15.005,15.009,14.989,14.969,14.965,14.942,15.003,15.091,15.063,15.124,15.099,15.053,14.98,15.062,15.27,15.21,15.222,15.183,15.245,15.258,15.181,15.121,15.136,15.192,15.273,15.317,15.216,15.232,15.277,15.306,15.369,15.369,15.361,15.367,15.33,15.385,15.419,15.406,15.483,15.505,15.523,15.547,15.551,15.518,15.576,15.619,15.675,15.882,15.881,15.8,15.769,15.811,15.827,15.915,15.978,16.132,16.231,16.284,16.23,16.23,16.208,16.376,16.434,16.441,16.411,16.393,16.347,16.332,16.289,16.257,16.271,16.361,16.413,16.469,16.49,16.484,16.545,16.524,16.612,16.667,16.68,16.701,16.758,16.769,16.805,16.885,16.912,17.004,17.04,17.018,17.092,17.081,17.163,17.272,17.344,17.512,17.574,17.62,17.701,17.709,17.814,17.949,18.03,18.111,18.079,18.24,18.277,18.259,18.316,18.311,18.411,18.504,18.499,18.543,18.463,18.458,18.527,18.61,18.674,18.789,18.791,18.948,18.965,18.992,19.018,19.15,19.216,19.382,19.37,19.344,19.375,19.37,19.489,19.606,19.775,19.837,19.921,19.996,20.236,20.503,20.881,21.167,21.351,21.586,21.614,22.407,22.41,22.68,23.144,23.558,24.177,24.909,25.535,25.674,25.948,26.008,26.068,26.413,26.813,26.946,27.166,27.458,27.664,27.661,27.582,27.541,27.626,27.929,28.399,28.606,28.704,28.955,29.121,29.227,29.208,28.971,28.829,28.732,28.874,29.033,29.133,29.27,29.41,29.601,29.734,29.92
"374","365","  PCE energy goods and services \1\","DNRGRG3",10.999,11.153,11.163,11.221,11.195,11.177,11.166,11.305,11.268,11.432,11.452,11.475,11.424,11.416,11.352,11.419,11.401,11.451,11.541,11.631,11.619,11.564,11.676,11.621,11.653,11.661,11.57,11.388,11.458,11.473,11.552,11.607,11.62,11.559,11.605,11.491,11.522,11.606,11.459,11.609,11.596,11.503,11.404,11.527,11.745,11.674,11.682,11.761,11.677,11.665,11.585,11.56,11.606,11.481,11.589,11.694,11.537,11.615,11.582,11.598,11.56,11.553,11.531,11.524,11.489,11.499,11.499,11.48,11.513,11.549,11.571,11.617,11.686,11.679,11.725,11.738,11.737,11.774,11.761,11.759,11.783,11.859,11.847,11.89,11.882,11.859,11.87,11.871,11.906,11.904,11.95,11.964,12.033,12.056,12.08,12.1,12.144,12.154,12.13,12.199,12.189,12.206,12.217,12.235,12.324,12.255,12.358,12.277,12.345,12.368,12.355,12.311,12.355,12.396,12.398,12.485,12.439,12.463,12.503,12.441,12.521,12.545,12.66,12.749,12.744,12.802,12.771,12.79,12.793,12.82,12.789,12.848,12.831,12.88,12.76,13.053,13.013,12.976,13.051,12.958,13.059,13.211,13.294,13.385,13.444,13.371,13.357,13.284,13.308,13.375,13.338,13.66,13.71,13.728,13.698,13.741,13.678,13.668,13.694,13.644,13.712,13.656,13.755,13.893,14.066,14.107,14.164,14.173,14.26,14.406,14.459,14.626,14.71,14.936,14.956,15.005,15.003,15.467,16.047,16.67,17.556,18.298,19.146,19.463,19.838,19.953,20.105,20.18,20.245,20.156,20.173,20.286,20.556,20.633,20.692,20.809,20.972,21.307,21.771,21.973,22.238,22.431,22.574,22.647,22.632,22.61,22.546,22.44,22.601,22.843,22.911,23.003,23.177,23.445,23.724,24.014
"375","366","  PCE excluding food","DPXFRG3",17.012,17.044,17.06,17.107,17.121,17.163,17.197,17.241,17.277,17.326,17.358,17.386,17.384,17.412,17.405,17.443,17.467,17.484,17.525,17.561,17.572,17.574,17.632,17.62,17.628,17.645,17.638,17.635,17.666,17.692,17.729,17.753,17.788,17.785,17.795,17.794,17.819,17.856,17.874,17.897,17.918,17.936,17.936,17.954,18.014,18.002,18.015,18.031,18.053,18.068,18.065,18.081,18.116,18.128,18.156,18.184,18.194,18.241,18.253,18.279,18.298,18.33,18.344,18.359,18.369,18.384,18.401,18.421,18.434,18.446,18.473,18.503,18.534,18.554,18.569,18.591,18.622,18.622,18.637,18.669,18.693,18.697,18.727,18.785,18.79,18.83,18.854,18.916,18.967,19.023,19.081,19.116,19.179,19.24,19.288,19.344,19.367,19.4,19.424,19.482,19.521,19.568,19.63,19.688,19.763,19.821,19.892,19.926,20.015,20.097,20.168,20.231,20.307,20.385,20.448,20.533,20.604,20.685,20.762,20.813,20.898,20.968,21.074,21.161,21.238,21.314,21.402,21.46,21.541,21.629,21.702,21.785,21.849,21.932,21.992,22.111,22.177,22.247,22.335,22.394,22.494,22.616,22.735,22.852,22.943,23.015,23.081,23.151,23.248,23.341,23.42,23.492,23.534,23.571,23.617,23.691,23.777,23.836,23.883,23.928,23.988,24.026,24.102,24.167,24.264,24.282,24.349,24.418,24.443,24.532,24.631,24.785,24.885,25.013,25.115,25.23,25.348,25.498,25.686,25.896,26.12,26.361,26.648,26.869,27.151,27.42,27.661,27.913,28.151,28.341,28.532,28.731,28.918,29.114,29.261,29.405,29.54,29.713,29.937,30.056,30.236,30.396,30.597,30.775,30.917,31.027,31.113,31.211,31.365,31.509,31.675,31.852,32.043,32.219,32.385,32.579
"376","367","  PCE excluding energy","DPXERG3",17.67,17.665,17.671,17.694,17.701,17.753,17.791,17.8,17.853,17.878,17.889,17.91,17.909,17.931,17.952,18.015,18.039,18.042,18.068,18.091,18.105,18.134,18.186,18.197,18.195,18.212,18.212,18.223,18.225,18.233,18.265,18.275,18.297,18.302,18.299,18.319,18.353,18.397,18.44,18.444,18.458,18.482,18.482,18.495,18.565,18.552,18.566,18.548,18.608,18.629,18.622,18.623,18.649,18.707,18.734,18.748,18.763,18.793,18.825,18.855,18.902,18.933,18.948,18.965,18.972,19,19.027,19.046,19.074,19.083,19.109,19.133,19.146,19.156,19.177,19.207,19.253,19.309,19.326,19.331,19.337,19.335,19.372,19.442,19.468,19.557,19.607,19.681,19.703,19.756,19.792,19.872,19.932,19.985,20.015,20.057,20.054,20.077,20.092,20.119,20.161,20.229,20.3,20.366,20.421,20.49,20.549,20.594,20.687,20.774,20.848,20.923,21,21.067,21.136,21.218,21.303,21.4,21.473,21.529,21.611,21.667,21.763,21.855,21.951,22.058,22.165,22.229,22.328,22.406,22.513,22.617,22.705,22.796,22.871,22.959,23.042,23.11,23.191,23.268,23.367,23.472,23.561,23.661,23.708,23.791,23.877,23.986,24.09,24.195,24.278,24.314,24.347,24.385,24.443,24.54,24.655,24.76,24.795,24.842,24.892,24.939,25.022,25.084,25.183,25.209,25.283,25.368,25.441,25.566,25.753,25.938,26.064,26.195,26.294,26.611,26.725,26.83,26.994,27.157,27.333,27.591,27.841,28.016,28.271,28.516,28.726,29.041,29.359,29.598,29.836,30.078,30.249,30.418,30.523,30.622,30.735,30.904,31.137,31.259,31.396,31.571,31.774,31.956,32.09,32.137,32.196,32.287,32.435,32.56,32.73,32.914,33.094,33.251,33.381,33.548
"377","368","  PCE excluding food and energy \2\","DPCCRG3",17.597,17.609,17.627,17.67,17.69,17.741,17.782,17.81,17.856,17.887,17.92,17.948,17.954,17.986,17.988,18.021,18.051,18.063,18.095,18.122,18.136,18.148,18.196,18.191,18.195,18.213,18.219,18.244,18.268,18.296,18.325,18.344,18.381,18.388,18.391,18.408,18.431,18.461,18.504,18.507,18.533,18.567,18.582,18.583,18.619,18.616,18.63,18.635,18.672,18.691,18.701,18.723,18.755,18.787,18.803,18.819,18.854,18.896,18.914,18.941,18.968,19.005,19.024,19.042,19.059,19.074,19.093,19.119,19.128,19.136,19.164,19.191,19.216,19.239,19.25,19.273,19.308,19.302,19.322,19.358,19.381,19.374,19.411,19.47,19.476,19.524,19.55,19.62,19.672,19.737,19.795,19.832,19.893,19.959,20.01,20.07,20.09,20.126,20.156,20.211,20.256,20.307,20.376,20.438,20.51,20.586,20.651,20.701,20.792,20.881,20.963,21.04,21.12,21.202,21.273,21.355,21.442,21.53,21.611,21.678,21.762,21.837,21.94,22.025,22.113,22.19,22.293,22.357,22.447,22.544,22.63,22.715,22.79,22.877,22.962,23.053,23.134,23.218,23.306,23.387,23.485,23.601,23.722,23.841,23.935,24.027,24.104,24.194,24.299,24.395,24.489,24.524,24.564,24.603,24.659,24.736,24.842,24.91,24.959,25.017,25.075,25.126,25.198,25.251,25.336,25.351,25.418,25.495,25.511,25.591,25.695,25.845,25.945,26.057,26.169,26.291,26.424,26.526,26.654,26.802,26.934,27.106,27.316,27.521,27.785,28.071,28.32,28.593,28.85,29.076,29.289,29.497,29.67,29.88,30.037,30.183,30.312,30.461,30.649,30.755,30.921,31.075,31.281,31.471,31.633,31.759,31.864,31.988,32.139,32.268,32.446,32.632,32.823,32.984,33.133,33.311
"378",NA,"Market-based personal consumption expenditures (PCE):"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","369","    Market-based PCE","DPCMRG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",NA,"Durable goods:"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","370","  Market-based PCE motor vehicles and parts","DMOMRG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","371","  Market-based PCE durable goods other than motor vehicles and parts","DDUMRG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383",NA,"Nondurable goods:"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","372","  Market-based PCE food and beverages purchased for off-premises consumption","DMFXRG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","373","  Market-based PCE clothing and footwear","DCLMRG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","374","  Market-based PCE gasoline and other energy goods","DGOERG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","375","  Market-based PCE other nondurable goods","DNDXRG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388",NA,"Services:"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","376","  Market-based PCE services","DSEMRG3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390",NA,"    Of which:"," ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
