"","Table 2#4#4U# Price Indexes for Personal Consumption Expenditure","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","F36","F37","F38","F39","F40","F41","F42","F43","F44","F45","F46","F47","F48","F49","F50","F51","F52","F53","F54","F55","F56","F57","F58","F59","F60","F61","F62","F63","F64","F65","F66","F67","F68","F69","F70","F71","F72","F73","F74","F75","F76","F77","F78","F79","F80","F81","F82","F83","F84","F85","F86","F87","F88","F89","F90","F91","F92","F93","F94","F95","F96","F97","F98","F99","F100","F101","F102","F103","F104","F105","F106","F107","F108","F109","F110","F111","F112","F113","F114","F115","F116","F117","F118","F119","F120","F121","F122","F123","F124","F125","F126","F127","F128","F129","F130","F131","F132","F133","F134","F135","F136","F137","F138","F139","F140","F141","F142","F143","F144","F145","F146","F147","F148","F149","F150","F151","F152","F153","F154","F155","F156","F157","F158","F159","F160","F161","F162","F163","F164","F165","F166","F167","F168","F169","F170","F171","F172","F173","F174","F175","F176","F177","F178","F179","F180","F181","F182","F183","F184","F185","F186","F187","F188","F189","F190","F191","F192","F193","F194","F195","F196","F197","F198","F199","F200","F201","F202","F203","F204","F205","F206","F207","F208","F209","F210","F211","F212","F213","F214","F215","F216","F217","F218","F219","F220","F221","F222","F223","F224","F225"
"63","55","          Pleasure boats","DBOARG3",24.076,24.036,24.075,24.149,24.477,24.918,24.998,25.088,24.876,24.7,24.552,24.519,24.606,24.823,25.084,25.269,25.27,25.344,25.457,25.567,25.678,25.787,25.88,26.027,26.136,26.067,26.124,26.229,26.433,26.73,26.781,27.021,27.186,27.297,27.579,27.886,28.134,28.405,28.657,28.918,29.652,30.177,30.17,29.713,28.523,27.367,27.255,28.463,30.687,33.002,34.346,34.368,34.447,34.449,34.843,35.224,35.87,36.719,37.089,37.891,40.072,41.233,43.163,44.243,46.514,47.165,47.203,47.89,48.509,49.288,49.794,51.036,51.962,52.778,54.134,54.808,55.498,57.239,56.831,57.035,58.301,60.467,61.271,61.781,64.366,66.084,66.963,67.923,69.255,70.764,70.443,71.708,72.849,73.861,73.705,73.187,73.433,73.714,74.26,74.475,75.346,76.855,76.874,77.506,78.112,78.189,78.917,80.159,79.708,78.242,77.496,76.807,77.288,77.706,77.582,78.453,78.886,79.557,80.398,81.263,81.766,82.321,82.117,83.048,83.623,83.798,84.834,85.041,85.094,85.736,85.852,86.34,86.163,88.205,87.345,87.281,87.219,87.678,87.69,87.538,87.643,88.305,88.144,89.71,90.84,90.522,90.181,89.877,91.17,91.095,90.18,89.063,89.635,89.283,89.311,88.925,89.101,88.814,89.502,90.457,91.348,91.581,92.51,92.068,92.717,93.796,93.29,93.965,94.702,94.723,94.934,94.987,94.208,94.137,93.655,94.409,93.943,93.536,92.841,91.594,93.43,94.785,92.857,92.493,93.506,94.401,95.94,96.542,96.55,97.989,99.773,99.708,98.79,98.126,98.038,98.968,98.855,99.213,99.498,100.569,99.239,100.643,99.999,100.167,100.274,100.387,101.198,101.745,103.364,104.398,105.157,105.413,105.647,104.987,106.157,106.996,107.217,107.58,107.038,106.601,107.42,107.163
"64","56","          Pleasure aircraft","DAIRRG3",24.058,24.017,24.086,24.177,24.457,24.928,25.042,25.121,24.84,24.748,24.544,24.482,24.591,24.844,25.05,25.277,25.277,25.367,25.441,25.546,25.681,25.774,25.814,26.029,26.171,26.036,26.16,26.254,26.41,26.717,26.833,26.993,27.224,27.301,27.567,27.908,28.127,28.41,28.69,28.899,29.651,30.182,30.173,29.739,28.548,27.357,27.244,28.447,30.7,32.995,34.358,34.386,34.436,34.453,34.832,35.219,35.885,36.724,37.078,37.916,40.082,41.28,43.174,44.266,46.531,47.184,47.2,47.913,48.515,49.307,49.792,51.049,51.963,52.799,54.156,54.822,55.497,57.238,56.832,57.035,58.302,60.467,61.268,61.78,64.366,66.084,66.96,67.922,69.254,70.764,70.443,71.705,72.84,73.861,73.705,73.185,73.43,73.714,74.26,74.475,75.346,76.856,76.873,77.506,78.111,78.189,78.916,80.159,79.708,78.242,77.495,76.808,77.287,77.706,77.582,78.453,78.884,79.559,80.399,81.267,81.77,82.32,82.115,83.048,83.625,83.799,84.838,85.039,85.097,85.734,85.858,86.336,86.166,88.204,87.345,87.28,87.221,87.675,87.692,87.541,87.64,88.306,88.145,89.707,90.838,90.523,90.18,89.877,91.166,91.098,90.176,89.061,89.633,89.284,89.311,88.925,89.095,88.813,89.51,90.489,91.356,91.581,92.509,92.103,92.762,93.792,93.297,93.977,94.724,94.722,94.933,94.988,94.194,94.141,93.657,94.408,93.969,93.53,92.837,91.62,93.353,94.797,92.839,92.495,93.504,94.399,95.94,96.539,96.589,97.998,99.784,99.708,98.798,98.147,98.049,98.946,98.858,99.247,99.499,100.583,99.251,100.652,100.013,100.164,100.268,100.369,101.195,101.75,103.341,104.416,105.132,105.405,105.655,105.005,106.156,106.991,107.21,107.596,106.991,106.648,107.453,107.128
"65","57","          Other recreational vehicles","DREVRG3",24.069,24.075,24.051,24.136,24.471,24.902,24.991,25.07,24.886,24.713,24.55,24.509,24.612,24.829,25.093,25.268,25.268,25.338,25.438,25.575,25.684,25.785,25.859,26.021,26.138,26.055,26.121,26.22,26.433,26.724,26.781,27.021,27.189,27.31,27.572,27.888,28.127,28.408,28.662,28.924,29.625,30.17,30.168,29.697,28.471,27.369,27.256,28.412,30.627,33.025,34.338,34.355,34.441,34.446,34.831,35.226,35.86,36.714,37.086,37.838,40.068,41.272,43.145,44.234,46.529,47.15,47.201,48.227,48.644,49.263,49.782,50.976,51.961,52.768,54.133,54.811,55.525,57.232,56.839,57.03,58.225,60.464,61.257,61.759,64.253,66.072,66.961,67.91,69.327,70.747,70.436,71.662,72.739,73.85,73.688,73.204,73.37,73.71,74.251,74.463,75.338,76.871,76.878,77.508,78.112,78.177,78.774,80.167,79.686,78.228,77.502,76.825,77.293,77.697,77.582,78.448,78.881,79.549,80.389,81.267,81.743,82.312,82.096,83.038,83.61,83.803,84.827,85.051,85.077,85.714,85.855,86.244,86.167,88.191,87.358,87.276,87.2,87.672,87.675,87.526,87.649,88.304,88.136,89.699,90.834,90.507,90.167,89.868,91.16,91.091,90.17,89.051,89.622,89.272,89.301,88.916,89.083,88.804,89.5,90.464,91.356,91.573,92.504,92.07,92.724,93.783,93.301,93.946,94.695,94.709,94.926,94.976,94.19,94.115,93.647,94.4,93.963,93.522,92.84,91.593,93.367,94.792,92.824,92.481,93.498,94.387,95.929,96.519,96.55,97.983,99.784,99.687,98.757,98.13,98.034,98.942,98.843,99.212,99.489,100.577,99.236,100.638,99.98,100.171,100.252,100.369,101.197,101.734,103.338,104.407,105.139,105.393,105.642,104.972,106.135,106.988,107.209,107.583,106.999,106.596,107.429,107.139
"66","58","      Recreational books (part of 90)","DRBKRG3",15.907,15.887,15.907,15.907,15.967,15.967,15.987,16.029,16.089,16.089,16.109,16.15,16.191,16.211,16.211,16.252,16.293,16.515,16.619,16.362,15.889,16.007,16.089,16.047,16.149,16.13,16.393,16.681,16.942,16.86,16.861,16.881,16.967,17.23,17.491,17.756,18.043,18.102,18.282,18.587,18.893,19.188,19.726,19.847,20.319,20.132,20.357,21.122,21.573,21.714,21.836,21.796,21.962,22.856,23.017,23.401,23.605,23.278,23.427,23.544,23.585,23.23,24.169,24.806,25.251,29.063,29.296,30.347,30.755,31.937,32.625,33.158,33.537,34.827,35.525,35.973,37.383,37.952,38.648,39.311,40.24,40.916,41.632,42.727,43.663,44.636,45.908,47.622,48.878,49.688,50.33,51.963,54.558,55.666,55.936,57.617,59.174,59.597,60.107,61.218,60.205,60.67,61.548,62.637,64.31,65.421,66.504,66.475,67.647,68.455,69.139,69.329,69.72,69.893,70.092,70.706,71.504,72.039,72.559,73.199,73.696,74.293,75.472,76.375,78.276,79.052,79.508,79.836,80.85,81.455,82.537,82.582,82.7,83.915,84.168,84.618,85.587,85.777,86.066,86.6,86.877,87.447,88.212,88.081,88.287,88.363,89.185,90.825,92.048,91.859,92.756,93.081,93.312,92.99,93.813,93.988,94.566,96.386,97.213,96.271,95.587,95.399,92.729,94.011,94.352,94.171,94.329,94.331,94.382,95.4,95.689,96.063,97.538,98.231,98.487,98.516,97.863,97.447,97.146,97.205,97.485,97.987,97.268,97.706,97.206,97.293,97.394,97,96.596,96.535,96.347,96.924,97.059,97.299,97.246,98.049,98.34,98.881,99.088,99.937,100.222,99.344,100.32,100.112,99.124,99.128,98.941,98.666,98.591,96.671,95.566,95.702,95.422,95.186,94.728,93.714,94.611,95.013,94.458,93.924,94.106,94.211
"67","59","      Musical instruments (part of 80)","DMSCRG3",42.646,42.862,43.266,43.55,43.603,43.88,44.001,44.082,44.245,44.569,44.698,44.996,45.215,45.276,45.549,45.535,45.603,45.754,46.146,46.394,46.149,45.865,45.556,45.397,45.459,45.442,45.349,45.286,45.216,45.26,45.201,45.459,45.76,45.894,46.455,46.888,47.402,48.145,49.299,50.558,51.179,52.158,52.959,53.297,53.892,54.521,55.204,55.635,56.003,57.361,57.844,58.204,58.327,58.2,58.197,58.361,58.648,58.604,58.376,58.936,59.337,60.195,62.074,63.679,64.627,65.731,66.157,67.106,67.481,67.389,67.725,67.51,67.358,68.254,68.686,68.962,70.035,71.12,71.324,72.727,73.804,74.231,75.207,76.397,77.957,80.241,81.776,82.894,84.436,85.726,87.144,88.3,89.317,90.47,91.774,91.791,91.74,92.03,91.92,91.44,91.792,92.655,92.237,91.954,91.238,91.855,91.843,92.206,92.306,92.292,91.545,92.427,92.217,93.858,93.476,94.808,95.917,97.883,99.011,99.124,100.399,101.294,101.905,101.665,101.875,102.495,102.887,102.324,102.313,103.089,102.297,102.329,102.496,103.335,104.298,104.931,105.395,104.142,103.726,105.38,105.431,105.362,106.071,105.329,104.334,104.181,103.886,103.429,104.277,105.05,104.933,105.767,104.671,103.715,103.898,103.311,103.019,104.293,103.743,102.707,102.171,101.556,102.582,101.851,101.842,101.88,101.576,102.308,102.604,102.836,103.13,102.888,102.573,103.47,103.06,102.066,102.13,102.953,101.908,100.618,100.624,100.21,100.349,101.208,101.176,100.692,100.21,99.727,100.034,100.272,100.793,100.246,97.837,97.915,98.046,97.23,98.229,99.105,99.084,99.456,99.429,99.936,99.97,100.668,101.045,100.516,99.999,99.139,98.785,98.086,97.385,97.894,97.687,97.853,98.508,99.04,99.397,100.81,101.484,100.628,100.468,101.116
"68","60","    Other durable goods","DODGRG3",28.796,28.824,28.818,28.796,28.86,28.892,28.905,28.893,28.909,28.823,28.799,28.779,28.829,28.464,28.803,28.725,28.825,28.793,28.757,29.051,29.407,29.628,29.655,29.696,29.467,29.63,29.538,29.143,29.115,29.382,29.477,29.771,30.011,30.03,30.18,30.325,30.461,30.457,30.881,31.397,31.908,32.229,32.452,32.709,32.869,33.087,33.272,33.427,33.674,33.889,34.257,34.478,34.822,35.004,35.306,35.575,35.632,36.191,36.617,36.859,37.733,38.586,39.464,40.693,41.313,41.834,42.383,42.843,43.353,43.715,44.428,45.08,45.578,45.765,46.326,46.651,47.37,48.036,49.077,50.068,50.671,51.576,52.98,55.374,59.372,63.28,64.96,66.063,66.414,66.623,66.998,67.598,67.682,67.092,67.487,67.953,68.685,69.413,70.307,70.524,70.859,71.409,71.335,71.282,71.468,72.093,72.252,72.18,72.346,73.05,74.317,75.082,76.951,77.939,79.493,80.483,81.913,83.02,84.437,86.057,86.575,87.468,88.511,88.468,91.549,93.559,93.826,94.214,95.265,95.785,97.34,98.568,98.595,98.821,99.859,99.902,99.689,99.856,100.075,100.613,101.06,101.285,102.218,102.063,102.688,102.888,103.804,104.012,103.465,102.81,102.778,101.875,101.798,101.401,101.399,100.562,100.606,99.854,98.849,98.444,97.051,97.453,96.738,96.496,96.58,95.503,94.863,95.663,96.286,96.075,95.963,95.503,95.21,94.935,94.21,93.954,93.259,92.906,92.905,92.024,92.46,92.951,92.409,92.308,91.965,91.493,91.951,92.388,92.267,93.07,93.691,94.309,95.407,95.335,95.757,96.372,97.602,98.979,99.445,99.439,99.559,99.892,99.803,100.745,99.839,100.247,100.33,101.305,102.513,103.638,103.73,104.549,104.879,104.03,103.69,103.921,104.039,104.087,104.118,103.297,102.552,102.167
"69","61","      Jewelry and watches (part of 119)","DJRYRG3",39.601,39.656,39.628,39.631,39.63,39.601,39.659,39.572,39.601,39.6,39.6,39.57,39.603,39.601,39.63,39.63,39.627,39.6,39.631,40.52,42.372,42.256,42.217,42.334,42.186,41.88,40.884,39.504,39.095,39.06,39.187,39.419,39.357,39.52,39.748,40.035,40.236,40.208,41.061,42.077,42.64,43.204,43.403,43.604,43.833,43.952,43.954,44.096,44.409,44.724,44.981,45.07,45.357,45.677,46.107,46.448,46.765,47.331,47.841,48.143,48.928,49.749,50.517,51.836,52.719,53.502,54.355,54.884,55.084,55.272,55.926,56.249,55.997,56.09,56.737,56.885,57.793,58.538,59.952,61.416,62.112,63.272,65.189,68.779,75.034,81.131,83.264,84.702,84.595,84.23,84.206,84.264,83.656,81.829,81.879,82.027,82.702,83.308,84.399,84.306,84.406,84.797,84.159,83.631,83.289,83.806,83.648,82.866,82.706,83.193,85.023,85.808,88.566,89.271,91.629,92.525,93.894,94.63,95.613,97.467,97.736,98.627,100.436,99.169,103.816,105.73,104.586,105.487,107.291,106.348,108.433,110.641,109.898,108.859,109.833,109.308,108.318,109.05,109.042,108.301,109.33,108.803,110.097,109.238,108.695,107.863,108.172,107.848,106.41,104.62,103.286,102.762,101.847,100.334,99.954,98.718,98.366,96.78,95.447,95.53,93.977,95.123,94.55,93.293,92.738,91.658,90.377,91.563,93.139,91.397,90.947,91.143,90.286,89.64,88.443,88.377,86.586,86.101,86.454,85.344,86.245,87.641,86.346,86.101,85.527,84.479,85.758,85.482,85.038,86.992,88.407,89.189,91.365,91.056,91.646,93.121,95.614,97.987,99.533,99.352,99.375,99.65,99.857,101.117,99.821,102.149,102.341,104.515,107.746,111.061,111.687,113.529,114.247,111.367,110.997,111.741,111.615,112.017,113.365,111.478,109.414,107.849
"70","62","        Jewelry","DJLYRG3",39.01,39.064,39.037,39.039,39.038,39.01,39.067,38.981,39.011,39.01,39.009,38.98,39.011,39.009,39.038,39.039,39.038,39.012,39.039,39.91,41.725,41.614,41.589,41.728,41.618,41.333,40.35,38.972,38.535,38.479,38.59,38.815,38.76,38.924,39.15,39.432,39.627,39.598,40.44,41.445,42.006,42.566,42.764,42.961,43.183,43.297,43.296,43.435,43.744,44.053,44.304,44.389,44.667,44.978,45.399,45.731,46.042,46.599,47.106,47.411,48.195,49.008,49.76,51.047,51.894,52.654,53.494,54.025,54.246,54.442,55.086,55.393,55.121,55.204,55.844,56.007,56.934,57.682,59.072,60.491,61.133,62.261,64.166,67.755,74.02,80.097,82.218,83.599,83.399,82.978,82.923,82.979,82.41,80.626,80.68,80.819,81.465,82.051,83.122,83.034,83.144,83.54,82.921,82.408,82.079,82.582,82.407,81.604,81.402,81.858,83.657,84.453,87.215,87.942,90.282,91.167,92.5,93.216,94.181,96.008,96.282,97.165,98.948,97.698,102.27,104.156,103.036,103.938,105.736,104.817,106.872,109.036,108.281,107.241,108.191,107.67,106.697,107.421,107.414,106.685,107.699,107.18,108.457,107.611,107.078,106.262,106.57,106.256,104.843,103.083,101.77,101.255,100.353,98.863,98.491,97.276,96.933,95.373,94.057,94.134,92.446,93.83,93.386,91.892,91.242,89.972,88.651,89.965,91.771,89.928,89.439,89.689,88.949,88.395,87.055,87.265,85.275,84.659,85.338,83.988,84.662,86.336,84.815,84.482,83.958,82.628,84.048,83.875,83.344,85.38,86.781,87.784,90.005,89.9,90.586,92.41,95.275,97.884,99.485,99.078,99.046,99.469,99.983,101.476,99.844,102.641,102.861,105.438,108.86,112.627,113.156,115.492,116.257,112.882,112.161,113.087,112.643,113.002,114.65,112.503,110.065,108.328
"71","63","        Watches","DWTCRG3",44.218,44.279,44.248,44.251,44.249,44.218,44.282,44.186,44.219,44.218,44.217,44.184,44.22,44.217,44.25,44.251,44.25,44.22,44.251,45.238,47.296,47.169,47.141,47.299,47.174,46.851,45.737,44.174,43.68,43.616,43.742,43.997,43.934,44.121,44.377,44.696,44.917,44.885,45.836,46.976,47.613,48.248,48.473,48.696,48.947,49.077,49.076,49.234,49.583,49.934,50.219,50.314,50.63,50.983,51.459,51.837,52.189,52.821,53.396,53.742,54.63,55.552,56.405,57.863,58.823,59.684,60.636,61.239,61.488,61.711,62.441,62.788,62.48,62.573,63.299,63.485,64.534,65.381,66.957,68.566,69.293,70.572,72.729,76.796,83.89,90.783,93.19,94.756,94.537,94.056,93.994,94.057,93.412,91.39,91.451,91.608,92.341,93.005,94.218,94.118,94.244,94.692,93.992,93.411,93.035,93.608,93.41,92.499,92.27,92.785,94.824,95.726,98.858,99.682,102.335,103.338,104.849,105.66,106.754,108.825,109.135,110.137,112.158,110.741,115.923,118.061,116.792,117.815,119.852,118.81,121.139,123.592,122.736,121.558,122.634,122.045,120.947,121.763,121.753,120.93,122.071,121.489,122.935,121.976,121.375,120.449,120.797,120.438,118.842,116.846,115.358,114.776,113.75,112.062,111.639,110.263,109.873,108.092,106.616,106.696,106.35,105.259,103.551,104.419,104.776,105.442,104.521,104.46,103.856,102.953,102.841,102.579,100.791,99.447,99.502,97.165,97.049,97.679,95.308,96.175,98.97,98.003,98.575,99.054,98.029,99.439,99.487,98.387,98.776,100.029,101.522,100.35,101.996,99.993,99.87,98.744,98.649,99.402,100.539,101.932,102.072,100.995,98.793,98.344,99.664,98.567,98.582,97.826,99.645,99.851,101.137,99.745,100.245,100.727,102.762,102.23,104.205,104.839,104.106,103.965,104.504,104.146
"72","64","      Therapeutic appliances and equipment (42)","DTAERG3",21.272,21.4,21.55,21.596,21.643,21.708,21.784,21.911,21.947,21.994,22.063,22.099,22.114,22.103,22.039,21.993,22.016,22.069,22.06,22.097,22.115,22.138,22.242,22.251,22.282,22.407,22.477,22.555,22.617,22.757,22.908,23.067,23.238,23.377,23.535,23.659,23.81,23.855,24.002,24.153,24.327,24.573,24.793,24.998,25.286,25.551,25.887,26.127,26.404,26.662,26.98,27.207,27.332,27.407,27.486,27.629,27.786,28.014,28.228,28.469,28.795,29.35,29.994,30.655,31.327,31.918,32.377,32.904,33.42,33.882,34.296,34.77,35.325,35.818,36.436,37.044,37.472,38.095,38.504,38.968,39.458,40.017,40.748,41.444,42.333,43.435,44.657,45.213,46.057,47.039,47.731,48.588,49.387,50.28,50.977,51.554,52.148,52.846,53.316,53.786,54.222,54.841,55.287,55.836,56.442,57.051,57.484,58.015,58.48,59.421,59.791,60.319,61.242,62.26,62.897,63.2,63.886,64.896,65.493,65.978,66.691,67.282,68.104,68.846,69.436,70.425,71.351,71.797,72.424,73.385,73.989,74.631,76.074,76.32,76.654,77.125,78.157,78.694,78.98,79.012,79.22,79.326,80.823,81.526,82.164,82.227,82.81,83.392,83.769,83.879,84.073,84.084,84.538,84.986,85.412,85.626,86.201,86.7,86.513,86.813,86.597,87.117,87.657,88.171,88.849,88.663,89.342,90.057,90.371,91.035,90.907,91.553,91.431,91.43,91.004,90.834,91.209,91.438,91.446,91.763,92.471,92.696,93.316,93.246,93.633,94.056,94.162,95.845,95.974,96.424,96.687,97.166,97.599,97.779,98.382,98.549,99.116,99.4,98.56,98.751,99.71,100.098,99.945,100.247,99.746,99,99.005,99.726,100.026,99.821,99.63,100.431,100.52,101.588,100.942,101.101,101.53,101.702,101.513,101.316,101.565,102.282
"73","65","        Therapeutic medical equipment","DTMERG3",27.977,28.171,28.319,28.377,28.37,28.301,28.263,28.144,28.021,27.947,27.903,27.805,27.719,27.589,27.405,27.265,27.217,27.217,27.231,27.222,27.207,27.151,27.162,27.103,27.108,27.098,27.038,27.084,27.095,27.183,27.19,27.143,27.122,26.975,27.021,27.075,27.1,27.07,27.063,27.173,27.254,27.356,27.403,27.49,27.664,27.956,28.206,28.201,28.345,28.465,28.517,28.588,28.536,28.511,28.557,28.574,28.593,28.59,28.623,28.741,28.943,29.206,29.849,30.557,31.316,31.925,32.384,32.902,33.328,33.833,34.316,34.782,35.328,35.924,36.569,37.221,37.526,38.437,38.804,39.421,39.975,40.459,41.206,41.835,42.784,43.494,44.808,45.482,46.47,47.725,48.769,49.944,51.185,52.231,53.365,54.125,54.718,56.021,56.355,56.931,57.673,58.457,58.79,59.499,60.094,60.853,61.465,62.231,63.03,64.146,64.517,64.87,65.512,66.436,67.094,67.181,67.213,68.484,69.219,69.912,70.883,71.854,72.848,74.05,74.744,75.727,76.351,76.868,77.772,78.949,79.703,80.754,81.87,81.938,82.335,82.892,83.957,85.39,85.326,85.386,85.158,84.994,88.083,88.324,89.335,89.474,88.731,90.202,90.647,90.962,91.182,90.536,90.949,91.682,92.196,92.713,93.353,92.865,92.521,93.563,93.829,93.347,94.275,94.228,94.969,94.386,94.398,94.928,94.442,95.059,94.061,95.256,94.665,94.408,94.048,94.282,94.384,94.285,94.773,95.261,95.126,95.192,95.899,95.882,96.061,95.884,95.637,96.398,97.018,97.726,97.422,97.392,97.687,97.919,98.709,99.125,98.757,98.184,98.531,99.196,99.986,100.18,100.002,99.834,98.693,97.319,97.181,98.419,98.526,98.334,96.918,98.895,98.857,99.563,99.113,100.041,100.364,100.254,99.321,99.355,98.905,99.219
"74","66","        Corrective eyeglasses and contact lenses","DEYERG3",17.812,17.908,18.057,18.097,18.173,18.308,18.444,18.704,18.825,18.938,19.072,19.186,19.26,19.319,19.32,19.322,19.378,19.455,19.434,19.493,19.529,19.589,19.738,19.779,19.817,20.006,20.143,20.239,20.332,20.504,20.733,21.001,21.272,21.556,21.766,21.921,22.129,22.207,22.434,22.608,22.834,23.159,23.469,23.733,24.077,24.325,24.71,25.091,25.452,25.798,26.278,26.6,26.831,26.964,27.059,27.27,27.501,27.863,28.188,28.512,28.931,29.69,30.343,30.976,31.587,32.163,32.621,33.154,33.727,34.169,34.55,35.049,35.639,36.077,36.672,37.228,37.694,38.098,38.531,38.908,39.394,40.031,40.759,41.494,42.306,43.714,44.875,45.368,46.156,46.955,47.365,47.943,48.327,49.071,49.381,49.806,50.417,50.617,51.206,51.591,51.779,52.269,52.807,53.243,53.872,54.375,54.676,55.03,55.243,56.056,56.43,57.094,58.234,59.326,59.948,60.385,61.481,62.297,62.792,63.143,63.698,64.066,64.794,65.283,65.83,66.83,67.921,68.335,68.816,69.654,70.167,70.581,72.143,72.456,72.748,73.173,74.183,74.299,74.744,74.762,75.161,75.385,76.146,77.041,77.507,77.539,78.684,78.871,79.209,79.228,79.404,79.685,80.145,80.465,80.848,80.935,81.474,82.396,82.279,82.217,81.759,82.768,83.107,83.913,84.572,84.609,85.654,86.469,87.25,87.931,88.371,88.655,88.848,89.014,88.543,88.108,88.641,89.081,88.769,88.975,90.29,90.635,91.184,91.057,91.579,92.458,92.841,95.268,95.02,95.269,96.031,96.961,97.506,97.63,98.064,98.014,99.435,100.518,98.587,98.353,99.465,100.026,99.895,100.609,100.677,100.496,100.631,100.89,101.36,101.144,102.05,101.795,101.999,103.394,102.57,102.03,102.552,102.983,103.488,103.073,103.983,105.083
"75","67","      Educational books (96)","DEBKRG3",6.594,6.602,6.602,6.572,6.631,6.631,6.623,6.611,6.638,6.616,6.609,6.616,6.484,6.506,6.477,6.472,6.499,6.508,6.442,6.463,6.492,6.507,6.463,6.457,6.499,6.536,7.086,7.083,7.185,7.206,7.067,7.075,7.224,7.317,7.417,7.504,7.573,7.66,7.753,7.993,8.038,8.147,8.249,8.264,8.313,8.408,8.512,8.679,8.925,9.037,9.158,9.089,9.496,9.617,9.728,9.765,9.808,9.94,10.071,10.026,10.076,10.223,10.353,10.631,10.719,10.878,11.011,11.346,11.492,11.658,11.775,12.004,12.119,12.309,12.416,12.89,13.163,13.402,13.626,13.644,13.889,14.186,14.482,14.699,14.973,15.291,15.686,16.097,16.609,17.005,17.574,18.437,18.931,19.426,19.888,20.453,20.952,21.469,21.916,22.283,22.745,23.224,23.666,24.062,24.605,25.1,25.622,26.251,26.714,27.205,27.724,28.206,28.785,29.313,29.782,30.304,30.883,31.391,31.846,32.327,32.671,33.227,33.949,34.75,35.741,36.253,36.608,36.959,37.383,37.99,38.669,39.104,39.724,40.189,40.553,41.045,41.205,41.618,42.027,42.32,42.753,43.178,43.593,43.673,44.266,44.693,45.061,45.864,46.751,47.227,47.733,48.352,48.86,49.557,50.322,50.598,51.096,51.92,52.298,53.347,53.781,54.432,55.028,53.98,57.079,57.58,58.439,59.263,59.913,60.647,62.254,62.807,64.165,65.708,66.564,67.126,68.583,69.157,70.018,70.657,71.851,72.674,73.096,73.744,74.252,75.335,76.263,77.627,78.884,80.088,81.09,82.702,84.647,86.438,88.211,89.642,90.838,92.344,94.392,96.069,97.32,98.897,101.258,102.669,103.879,104.921,104.901,105.971,108.004,109.193,110.295,112.077,113.537,115.373,118.102,119.942,121.435,123.045,123.559,125.622,124.647,126.478
"76","68","      Luggage and similar personal items (part of 119)","DLUGRG3",32.879,32.939,32.879,32.789,32.878,32.939,32.819,32.759,32.724,32.367,32.217,32.127,32.428,30.939,32.394,32.127,32.488,32.308,32.217,32.188,31.256,32.218,32.308,32.308,31.465,32.307,32.458,32.639,32.939,33.992,34.233,34.984,35.767,35.311,35.318,35.256,35.286,35.165,35.406,35.648,36.73,36.88,37.178,37.723,37.692,38.024,38.294,38.264,38.264,38.326,38.988,39.588,40.005,40.099,40.52,40.94,40.546,41.633,42.295,42.655,44.784,46.441,48.225,50.495,50.928,51.112,51.47,51.713,53.002,53.695,55.277,57.093,59.253,59.289,59.983,60.195,61.097,61.937,63.5,64.92,65.667,66.87,68.904,72.856,79.523,85.996,88.307,89.786,89.545,89.133,89.01,89.101,88.563,86.605,86.628,86.808,87.505,88.199,89.251,89.221,89.339,89.705,89.182,88.346,88.233,88.771,88.308,87.748,87.498,88.111,89.731,90.784,92.444,94.251,95.9,98.756,102.513,105.219,110.971,115.604,116.12,117.424,115.71,115.761,121.556,128.036,130.817,128.51,128.192,131.774,134.207,133.823,130.825,134.68,138.297,137.986,136.318,132.509,132.638,139.71,137.785,140.667,138.201,137.931,142.662,147.079,152.146,151.416,148.621,148.74,153.11,143.972,144.707,144.366,142.44,137.855,137.416,135.068,131.965,126.091,120.567,118.701,113.565,117.919,115.361,110.833,109.082,109.97,108.345,111.729,112.754,106.262,106.71,106.336,106.068,105.433,105.654,104.714,104.075,101.104,99.752,98.661,98.4,98.322,97.501,97.534,96.474,96.788,97.198,97.009,97.506,97.912,97.821,98.145,98.406,98.488,98.715,99.872,99.91,100.606,99.753,100.397,99.887,99.958,100.056,98.489,98.891,98.231,97.534,97.591,97.563,97.334,97.443,96.726,97.269,96.823,96.464,96.199,95.06,94.904,94.764,95.055
